id	Type	QL-XII-47_0.37	GDC-0941_0.37	AS-601245_1.11	dasatinib_0.37	GSK-1059615_1.11	NVP-BEZ235_0.04	crizotinib_10	PHA-665752_10	trametinib_3.33	NVP-BEZ235_0.37	BRD-K54997624_3.33	BRD-K88573743_0.12	QL-X-138_10	BRD-K54997624_10	BRD-K94012289_10	GSK-2126458_1.11	afatinib_10	ZSTK-474_3.33	neratinib_3.33	BRD-K54997624_1.11	JW-7-24-1_10	BRD-A18328003_0.37	GSK-1059615_3.33	GDC-0941_1.11	AZD-8055_0.12	PI-103_0.37	JW-7-24-1_3.33	WYE-125132_0.37	BRD-K88573743_1.11	BRD-K20696416_10	NVP-BEZ235_1.11	NVP-TAE684_10	BRD-K29395450_10	AZD-8055_10	trametinib_1.11	nilotinib_10	LDN-193189_3.33	AS-605240_10	GSK-2126458_0.37	torin-2_0.04	torin-1_10	PI-103_1.11	QL-XII-47_1.11	BRD-A18328003_0.04	JW-7-24-1_1.11	foretinib_10	sorafenib_10	PD-0325901_10	saracatinib_10	AZD-8055_0.04	GSK-1059615_10	canertinib_3.33	WYE-125132_3.33	trametinib_0.37	PD-0325901_1.11	AZD-6482_10	SU-11274_10	NVP-BEZ235_3.33	QL-X-138_1.11	BRD-U51024685_10	PI-103_3.33	torin-2_0.12	ZSTK-474_10	BRD-U61997977_10	AZD-8055_0.37	selumetinib_3.33	GDC-0941_10	BRD-A18328003_0.12	torin-2_3.33	QL-X-138_3.33	JNK-9L_10	AZD-8055_3.33	NVP-BEZ235_10	BRD-A18328003_1.11	GSK-2126458_0.12	BRD-U60236422_10	BRD-K94012289_3.33	torin-1_0.37	BRD-U60236422_1.11	GSK-2126458_3.33	AKT-inhibitor-1-2_10	dovitinib_10	PI-103_10	AZD-8330_10	buparlisib_10	WYE-125132_0.04	JNK-9L_0.37	torin-1_1.11	torin-2_0.37	BRD-K88573743_10	ZSTK-474_0.37	GSK-2126458_0.04	AZD-8055_1.11	PD-184352_10	BRD-K88573743_3.33	trametinib_10	BRD-A18328003_3.33	JNK-9L_3.33	BRD-K94012289_1.11	MK-2206_10	ZSTK-474_1.11	GSK-690693_3.33	dasatinib_10	BRD-U61997977_3.33	torin-1_0.12	JNK-9L_1.11	WYE-125132_1.11	GDC-0941_3.33	buparlisib_1.11	buparlisib_3.33	BRD-K88573743_0.37	LDN-193189_1.11	BRD-K94012289_0.37	QL-XII-47_0.12	BRD-A18328003_10	linifanib_10	NVP-TAE684_3.33	NVP-BEZ235_0.12	canertinib_10	pelitinib_3.33	torin-1_0.04	WYE-125132_10	dasatinib_3.33	WYE-125132_0.12
CREB3	TF_Activity	-1.22221392782	2.58952899712	-2.03764582131	2.76621519165	1.32774289675	-2.08242876365	2.95985746247	-2.90023414508	-1.28972872413	-0.168045721699	-1.88968055586	-2.90073114357	1.52132089285	-1.56351812897	-0.0139687707767	1.10244723971	-1.49280177604	2.87979209761	0.99865061881	-0.206804532808	-4.9899486669	0.433629863439	-0.322517050376	-1.85712320775	-2.96587699043	-0.305677831407	0.733197961577	-2.42632098967	-0.736502979184	2.66944484672	0.448983642672	3.42048882574	-0.194714509773	1.20450302212	-1.52268866674	2.15954143364	-1.33575452163	0.648351194355	-0.513838566576	-2.07542043391	-0.190742997118	0.35707734511	-2.63158444414	-4.88525290104	-0.523100863953	4.05158867384	0.604062038664	0.157702480641	1.48218122376	-1.86979665517	0.178460300244	5.0512968039	0.595020012856	-0.99974565679	0.494281856689	-1.56975349287	1.28354634422	-2.2428093193	-0.962797081618	-2.21325107884	0.73362096613	-0.372353649179	3.0369159372	0.214511181481	0.360742936943	1.43422044158	2.51772468099	0.133906921887	-1.21790230634	-0.65225774431	-0.129266887757	0.501613792853	0.457180644571	-1.19548454142	0.99796063612	2.90243954836	-0.38169431784	0.784734339067	4.40659764095	0.226451367231	0.915921200275	1.10763205671	0.498129659062	-1.22468300383	-0.923380192357	-1.07128407308	-0.959052252966	0.400690769535	0.741069195294	-2.84034228908	2.23070051163	-0.247202639087	-1.66052352208	0.283638166456	0.170478240684	-1.02604970526	-0.739094165882	-2.35588964271	1.54290118478	-1.31097517005	0.316321000441	-1.38214336662	4.47773601314	0.39800306554	-1.60000601503	-4.70379087271	1.94676291424	0.793636548549	-1.76852576363	-0.294354265223	-4.22400390176	2.18412843795	2.93155922374	-1.08900816891	0.00437247632242	-3.391688505	5.4417592653	-2.51043656007	4.21226426812	-0.163028111805	-2.46790974079	0.914041804046	3.08115171149	-1.09712933188
RXRA	TF_Activity	-2.18179949377	2.418608668	-4.52541741568	-1.1704283445	-0.821961323657	2.57620776788	3.78209250387	-1.89506803041	0.88380132036	2.85987124467	0.51000234389	-3.92397973932	-1.01752384382	-2.14179831878	-0.588607972076	2.74423738014	-3.2538357275	1.47628925919	0.989200411671	-4.05028441111	-2.10852483431	5.86689319047	1.83251883324	3.00971172158	-0.87355930596	1.93381730703	3.35296361234	0.819343947431	-1.71650630156	3.59278325437	2.48068929296	-1.85815863631	2.96991566144	1.23745463563	2.64660105286	-4.59072387602	-4.7519030566	2.72317125959	0.798862023732	2.24848806176	-2.82424057843	1.57814955576	-2.48657051308	3.61987774298	-1.21973939237	4.40733778824	-4.20831094864	1.70322237694	-4.69566588068	0.207425958581	0.672741044382	-2.48108339384	-0.452722199018	1.8771091821	-2.31215446279	1.42067592677	1.08255515135	6.49709082115	-0.13895753789	-1.95452468274	1.47834474487	-0.148439960734	-3.16778347913	-0.293042735725	-1.27259645803	-1.30103537009	1.7044912884	0.342271291304	2.30646465986	0.635839982092	-1.99133461223	5.74358078242	0.918913792	7.40617219168	1.71294425959	2.42352008344	-2.26015647584	0.362706877735	3.85567046444	-0.109510778068	3.87612863986	-0.484096317795	3.24497054591	0.0454158535601	3.7411445375	0.92542279838	-2.68828540252	2.88357086022	4.6661573343	-3.78755184258	2.02878016048	2.35226725776	-1.28986450977	-1.74625640074	-3.06847908172	3.19519673835	4.56032061074	-2.40739019318	2.9273733313	0.616364501111	1.8370531778	-0.584506256156	-1.35405142784	-3.16370859097	1.31261331419	-2.59132127718	1.64637213836	1.42193703704	2.15510289526	3.68224861963	-1.81742335555	-5.28435822349	-0.770695041279	-1.93331398055	4.42237426688	-6.12357450659	2.698933986	4.66686832076	0.112463476342	-1.23872160511	1.51035174566	-2.08259624961	-0.995965373621	1.95972930685
CREB1	TF_Activity	4.04123383886	1.17550809332	-0.819718993617	-4.51098322365	-1.75836422603	4.88771180267	-1.93766387885	0.773787295188	0.946772368001	1.36462829668	2.30173028361	2.82968913064	3.41281231651	6.36505994667	-1.95262489759	1.60890976816	0.276082189995	0.909025183167	-5.79769615775	4.87171224778	2.58923683833	2.95325470274	2.1437620208	-0.122474518068	4.7906390545	0.0316826624602	2.37951683276	1.11361181016	-9.22879396202	1.19964580833	1.22366483539	-1.5169773692	-2.82664806232	-4.6508869707	-2.21405922415	-0.575186393552	2.45846076737	0.577326788049	5.07618767235	5.66893405048	-1.76998501357	-0.851633251326	5.66093457319	-0.221452999541	0.764495900079	-2.17091657379	-4.64043894198	-4.50654884346	-0.905921926873	-0.800986208847	5.15856534238	-3.97103636929	-0.998940880745	-1.41113753364	-4.55651460336	7.15626365924	-0.321941173836	-1.85343993322	0.965315175241	-0.0284446393631	0.430747152875	3.54778645928	2.00327723403	-6.20332346892	3.69752762217	0.885053606056	-1.18798285019	6.20354783537	0.228784738489	4.69152798441	-7.57941282335	-0.505310135537	4.39144310402	1.9658603569	1.9308340199	2.28623940082	-0.523935176173	0.88438133525	-6.28355197278	2.19049092345	-0.0660989942672	-1.46789757666	-1.12963736349	-2.73972211595	-0.256625380019	-0.252823109952	-1.36433575622	-0.86886502959	1.4772701697	-4.01513016975	0.786603608476	1.23000234636	2.41661292035	-0.811933790235	-7.34432155003	-0.605672180543	4.24392100963	-4.00842927453	-0.481671077086	-1.85427476766	-0.947470488365	1.13934664191	-3.40245840024	-1.55584774232	2.77664471631	0.777270455627	-0.619071673659	-1.57287658044	-2.63156498231	-1.45361111168	1.16688205931	0.617249621409	-3.97047929958	1.98012851529	2.03770301902	3.13782307362	-4.66080618698	1.16372610303	-4.76966243808	-2.82502276678	4.53278627345	-0.555483780977	-5.0938229589	2.29174633549
HIF1A	TF_Activity	2.3343083446	-3.17589601824	2.05999105405	-0.657919603933	0.237403377871	-2.19941310675	-1.10798156337	3.78537887822	0.909447674663	-1.62931588841	-2.66184280995	2.2450610958	1.22464345336	-1.03446081865	-1.83071485701	0.00936504606737	5.75593520849	-2.3401846186	1.62149131466	0.271422959984	1.92585490957	-3.77431681973	-1.54342680202	-3.44584467661	-0.210357620877	-2.19265065852	-0.101231651909	0.21244040882	-1.54359722911	-0.52819323995	-0.523487808785	2.24428646039	-1.00245885511	-1.07416479796	-0.48153021635	2.86144418436	4.70761438426	-0.146754046557	0.0392602289268	-0.373663250173	1.35634085406	-2.79892727262	2.68844107091	-0.650186673992	-0.912107523139	-2.53485691542	2.4507503302	-0.892125317884	0.695197779874	-4.12938818095	-2.13500685601	2.25818904141	0.264150180191	-1.16391001689	-0.13705496249	-1.33486677045	1.91997970661	-4.36069675875	-1.58758139316	1.11715428359	-2.5531350942	-0.190490733	-1.78812294858	-0.864908405768	-1.38813752745	1.08056223633	-0.917607473607	-1.67971592022	0.06133971426	-0.924316569378	-0.727009947851	-2.79420779014	-1.04081719213	-2.21720239316	-1.12899265214	0.994611634878	-0.586250810559	-2.46035371142	-1.0521749713	1.70493435671	-0.747932491231	1.24070503644	-3.34015502636	-1.3547103268	-2.01089697613	-1.28599365568	1.09471343176	-2.51017636491	-0.642630156202	0.849229555186	-3.63810049919	-2.9659239889	0.199227541301	-1.99707617169	-0.512055898889	-1.20291666403	-4.38350754416	0.157774032551	0.0864904236093	0.417137126676	-0.766309240897	0.7958095273	-0.176336799109	1.02172890287	-0.439528004731	1.89044328139	-2.58562775357	-2.27030804717	-1.12247081221	-1.99613551267	2.02403216927	2.18310268848	0.900911532075	2.7556811851	-2.93357990618	4.76092455887	-2.10123369779	-0.726744300007	-0.489796926096	1.53761951693	0.152787758562	2.0116422235	-0.136941701945	-0.499112189428
RELB	TF_Activity	0.727212345541	-2.01909739347	-0.908390880532	-1.09838065312	-2.88038995301	-2.35490584797	3.76957182135	-1.87330296215	-2.67243266056	1.06640833993	-2.80630675659	-1.83300541201	-1.16564742505	-5.13568717886	1.71022268473	0.32468721457	4.57359147369	-3.09096814646	3.61782601073	-5.33987082164	1.83242733231	-0.207293176284	1.56436353333	-3.12612652317	0.908671888673	0.0949190348973	1.48279836246	-1.44461782855	4.41469763959	1.60837315981	-1.3607836325	0.00962597362251	1.88042825254	2.56619811292	-1.71405343685	-3.11164093791	2.39008259976	3.31403883102	-1.04475627319	-1.28433539472	-0.420177431976	0.512016657248	0.800121770853	1.78729850053	1.73197827542	-2.40460156198	7.00072835371	1.80198458151	-2.16571174002	2.12177261994	-0.833962377671	-1.42284005291	1.6671920098	-2.14977612245	1.13929234504	-7.73216769931	0.851800652132	2.0552155835	-5.04828877064	1.06691940463	-1.27305236967	0.177845355	-2.94201529018	2.42156030055	-2.4023115418	-1.47030995101	-2.28670309442	-2.78764788997	2.99325679791	-3.2273532078	1.57746983494	-0.808333374648	-4.8928087881	1.06524930328	2.03353281924	-1.61841474127	1.50217440476	-2.30180214094	0.316288118612	0.991082585702	3.47527786205	2.86875598522	-0.555311826675	-0.192435076434	1.80300220524	0.264522702588	0.173550009238	-3.94456428847	0.873354688421	0.341598762824	-0.169216131585	-1.01694646295	-0.644147389669	-2.61958589736	0.36034833346	-0.0469433609702	-1.17682880638	-0.956759632524	1.82278942995	0.339365946891	2.84774382778	-1.51507118791	-1.79913539509	0.857534939566	-4.50135657267	-0.0575171400396	-0.654494140626	-1.65927474529	-1.00119568962	4.41403979766	0.737869453047	-2.76867355942	1.19928475323	0.534954179074	-0.654516652022	0.289375795638	0.270432202337	0.394032738114	2.58746082824	1.66121051257	-1.71362829133	-2.42873958794	-1.98848821597	-0.889582355215
RELA	TF_Activity	1.06834283922	-0.0791587738163	3.16595452094	0.744981577995	0.317790073117	-2.96563118874	1.57925980222	0.840862240885	1.49105230536	-0.634643298075	-1.41757469282	-1.87454494356	-1.15434364043	-1.79858435198	-0.552104529653	-1.67673355049	1.79195859723	3.78629042244	2.03662293501	-0.153614149571	-0.428272823208	-2.24541827888	-0.204510734431	-1.11796094585	-1.63963083003	0.378642050692	-3.5241330866	-2.42388277674	0.0357906754819	-3.70406794268	-0.0903559423882	1.79538012833	0.252327089363	-0.779246484098	3.08433870503	1.3924257132	-0.084967848158	3.13268334799	0.0346634941363	0.697203083581	-0.351115403809	-1.57034283104	-0.62610252335	-2.67648870835	-2.59536556473	-0.120332131189	0.339474073721	1.80023735198	1.88294517995	-2.31854939272	0.791696561097	1.50892622012	-1.9050616002	2.06087123029	4.24306913428	-1.41248039407	2.3491395462	-0.569917871102	-0.600854881568	1.53062218096	-0.571451639624	-0.686151964067	-1.42872973953	1.12106464195	-2.0494727795	2.13017594745	0.489319881589	-1.09098848255	-2.74822125699	0.546652011892	-1.54019670488	0.482744135667	-2.29889344519	-1.96841126987	-2.62472748727	2.56172612506	0.152167424589	-0.508119504194	0.0838412279395	-0.916957766758	-2.16842741111	-0.768804194315	0.998903761243	2.9659412703	-1.44293972974	0.353752601715	-1.3926949494	-0.33183402407	-2.01110713719	-0.152793060557	-0.992724009259	-0.774865278137	-1.03084833643	-0.114848096533	-0.891674051977	2.65872751856	-3.37794604778	-1.59186236295	-0.0823604226872	-3.13836181349	-1.23869104517	-1.51835263159	2.49192672286	1.40811035623	-2.34150904721	-0.865701528233	-0.89762472656	0.335660319504	-2.96139867481	-1.46684925895	-0.0601982341093	1.53092820842	-0.525002484813	2.07033912981	-0.687585814862	0.0418783524999	0.16580538622	-0.654321666204	4.35319409058	2.70996164882	-3.56663967848	-0.591717610271	1.46138622309	-0.161888430951
TP53	TF_Activity	0.808149725127	-2.39868633645	3.48991384454	0.407335209594	0.800697011773	-3.08581343551	-0.544025033841	0.868154546706	0.614705464486	-1.28234040522	-0.299869989179	1.78166223294	2.13023454755	-0.701038094221	-0.749842916518	-1.57127811712	2.11039518817	-0.249326563492	3.33266264768	-0.282839781557	1.12784669252	-2.83378874765	0.597426389818	-0.982622322775	0.55199751546	-1.78881329737	-1.04407568779	-0.627953030414	0.589292759989	-1.71219465844	-2.12996548375	1.10780403399	-0.746397702216	1.20787308879	-0.221627232352	3.59853540517	0.792729235567	-0.327478423406	-0.509987669218	-1.23633180834	1.11146552039	-1.71530728525	1.65068506334	-0.606513336917	-0.00108686297478	-2.45559912505	2.1524116601	1.08826557716	-1.13121302251	0.0144313598882	0.823633164534	0.585061738131	-0.152390034354	0.455233495537	0.624493128598	-2.11646469243	-1.37439872373	-0.919175818808	-0.884046483964	1.02706474679	-1.35545991407	-1.19748363608	-0.646120242075	-0.727879396471	-0.869509695481	1.02098421115	-2.9194845303	-0.538850128014	1.09613160191	-0.604372027444	0.231267562454	-1.56570600027	-1.8169450621	-1.60195813824	-0.736324149532	-0.951288198374	-0.52531325313	-0.395119984328	0.949752894897	0.152464060702	-0.907040808492	-5.65749770804	-1.13332288115	-0.177131401759	-0.41792946843	0.143599062695	1.89359779948	-0.254253777562	-1.61474571979	2.04049490699	-2.22066520858	-1.25715097577	0.138915939907	-0.406459291281	2.64218700808	-0.114766208678	-2.6748943719	1.33912034832	0.14620767599	1.54112218325	-2.29938035877	0.222052801021	0.621256137284	-1.63450146155	0.0287701400558	2.05266911048	0.0303259520907	-1.37634646216	-2.14530454576	-2.7154752183	1.77051489791	1.22433144898	1.00056878974	1.14092923104	-1.86161372525	-0.86510958577	-0.0884808016037	-0.990046148343	-1.58432141699	1.81938545491	-0.323467362832	-0.0604383136853	0.630997419513	1.07821286048
MAX	TF_Activity	3.68252218951	0.604797212135	-2.76065548631	0.79545617287	1.24383516261	3.97116918837	-0.1120945797	-0.586932451058	-1.27647039353	0.560095906024	4.65516628742	0.684962059431	2.41917882495	0.795422566597	1.75578874536	2.29259436003	-2.98309741025	-0.873254107276	-2.52448244796	1.81756309226	-3.99682273243	0.267594551107	0.184075181871	0.371241845346	-3.01079183236	4.53118866223	1.33721814024	-0.82656053349	-2.4399743949	-2.08791215955	1.78929374355	1.6717423913	0.21048155552	1.77972673284	0.900585229113	1.25254612893	0.669942606057	2.30439473391	0.671062424723	1.03592669245	-2.2678290781	1.03746197679	1.07510797149	-3.80122453977	2.12535029953	1.56500834397	-1.36383847083	-2.87810384582	1.99466158701	1.44923785982	-1.88125409945	1.75370430937	0.359815721148	1.01103648129	1.22471396686	0.845806318238	0.0280349865416	0.408019381002	3.72118330108	-3.79252807087	1.95191947018	-0.955829698298	1.33297316115	-1.1688701833	-0.449122897058	1.56992008725	2.16964379191	-1.38155320716	-1.21279417448	0.507200414621	-4.54607712782	2.14963855311	3.09892032008	-3.30248604137	0.375117106182	0.72306772957	3.17743581767	2.9822601892	-0.833230780023	0.502729260648	-2.54158236005	-1.24455870516	-1.7182712109	1.00021839105	0.506602246335	-0.647949972076	-1.59816773281	0.994922403743	-0.316136284324	-4.81382117675	1.91823500067	1.43114279442	-2.4761069942	-1.66884585744	-2.93911171538	-0.703783567207	-0.0470352423938	-5.16017753092	-1.44092059853	-0.674723937963	0.244527344943	2.61459172683	2.81801682286	-1.16010887264	1.38503822865	-4.92850778819	1.8693109184	3.28714949695	2.11859375761	-0.310191960835	-1.1511042282	-0.378852044434	3.49045825933	0.109346561209	1.21442119816	-3.72334383667	1.09374967046	-0.811437957212	1.7387773856	-2.0608654701	-0.838126650184	0.792693006015	0.58049866034	-2.70200823985
MEF2C	TF_Activity	-0.617789993509	3.85638724575	0.250980087636	-0.311921726946	-2.25012832054	4.04202742196	-0.141905833109	-0.921158532408	0.817269119917	-0.759489965712	-1.25756447666	-1.83128290971	-2.23104902022	1.59980184566	-2.6904636857	1.71380317791	-1.82634269581	0.163508794862	-3.64557183588	-1.45465859186	0.143486162231	-2.33325656083	-2.25169234263	1.32208580685	-1.30455369571	2.45958191833	-1.63600563391	0.529868122562	1.02022409723	0.413993508458	1.0946067714	-1.385869297	-3.04615639124	-0.261282743443	-1.02182620351	1.6319875607	-2.0067938863	-1.3020784729	-0.718970133198	4.31069215717	-1.46186654019	0.758086239251	-0.125969268449	1.30827840848	-1.42411431133	0.101295318786	-0.106204729845	-1.5407864828	-0.617477486871	-0.0913521949159	-1.58522178897	0.262301272217	1.66593984529	-0.885939467111	-2.0134913345	-0.362759470345	-3.15111473567	-1.04653024379	2.43466642399	1.96826683135	-2.2168388898	-0.345294380204	1.31061843928	2.57176751662	0.496597529378	-0.241817763143	1.90530495133	2.71992714667	-3.91178289536	0.319138093097	1.71883144431	0.618799024897	-1.51110188924	3.38248804978	0.0199827064178	2.76773724884	-3.12688870457	-1.54302490794	-1.58120291576	0.897306850881	-0.128182423404	2.25692148532	-0.899479987587	-1.04892536611	-0.850674864359	-2.84579799251	-1.80071355561	-2.10323884221	0.423574576351	4.01579819015	0.172182962327	1.47997016765	3.02345860992	0.91092097826	3.90737921381	-1.05708716204	2.26615134058	4.35557498609	-2.06580526758	0.582101161409	-0.0441485181378	-0.0928330239074	1.99806211189	2.32247090134	1.8886192888	2.24225579553	-2.74364165411	0.502289045239	0.0720384893663	-1.24283598203	0.118907319098	0.404850054742	-0.517369968546	-1.69586929007	2.35049057521	2.56585876143	-2.34151638168	1.79986200966	0.510467616261	-1.22573536755	-0.195629666924	-2.28451767136	-1.09177480459	-0.881996336196
CREB3L3	TF_Activity	0.882232784859	-0.516540579218	-3.39457747239	-1.36456028604	-1.56058942243	-0.428673012031	3.79691700429	-3.4920846136	-4.60456734171	-0.795059647708	-4.90483974019	-3.43924639679	-1.32735508288	-1.99452706286	2.08197106315	-2.13592068474	0.689346994148	-1.82523607781	-0.374859801074	0.208660645626	0.797238201795	2.6243599331	-1.74487113984	2.24817606386	7.04835321268	0.917925336327	-1.87706393739	3.15942007521	1.86777092956	-1.2268255926	-2.18987329306	1.16182583304	1.9810844533	4.37013724425	0.852453786832	-4.10317941928	-0.532025002026	-0.492341356656	-1.89977941359	3.95317703069	-0.865887924324	0.435485793507	0.312169738506	-0.302146221412	0.159254377722	-3.12780399138	4.13436453131	0.570351562237	1.83569540443	6.89701441295	-2.06383759029	-5.47374009398	2.98297746977	-1.2688900962	-1.01929887729	-0.674428262968	-4.1724819799	0.167752970654	-3.05145016103	2.32422980259	-2.55789059256	-2.14320284854	-1.19642224682	1.46569989887	-0.0703382091039	0.653818162272	-0.35387322319	-2.35840934453	-1.58166757957	3.39734632745	4.09741560681	3.32483251895	-1.06178259433	2.92970823533	1.20408869919	0.244620102558	0.970503341618	1.59748740598	-0.494362403429	1.52738708136	0.543865813561	-0.575620581361	-1.51072160754	-0.541018194505	3.26852234068	1.87258958981	0.103588349022	-0.969436132998	0.470695742629	1.81087746212	1.38793308631	0.0847250737162	1.64951251148	-4.71203278048	0.541329210469	-3.48139783803	-1.79127878573	1.57535681974	0.418068243581	1.51171311437	1.32766959999	-3.3517687155	-1.1411191546	5.06663953779	-0.489023211335	-0.627611537458	0.918264346836	1.28215756196	0.385746058861	2.11881699997	-0.564904058641	0.567139350643	0.117637355626	1.17006832423	-0.184472830526	-0.710607249826	0.650075665368	0.879768610177	3.70454849344	0.279980671208	4.19563721167	-0.485132076091	-1.66219315004	-0.758705761824
ELK1	TF_Activity	-1.2938136421	-3.28593400791	2.35181445251	1.58611787746	2.50869114603	-5.02411791763	-0.353658734745	1.21248180978	0.415221434086	-1.21461606205	-3.27171482451	2.30252643509	0.220829996462	-2.6942943	-1.47071558123	-2.05184396682	2.69718005501	-1.90368464195	3.72540005782	0.247777471554	0.380149632103	-4.65514616003	0.705898227821	-3.00434154098	-1.0402656871	-1.45795998387	-0.856051563079	-1.73480485166	4.2960221414	-2.20177196715	-2.94598226741	1.4327235928	-1.00494529267	1.21944396739	1.71985506623	2.39227039483	0.907256211611	1.55522691424	-3.57357419812	-3.14537022432	1.02327372275	-3.04948867301	-2.61326862401	-2.28023019927	-0.103826811141	1.49250278913	4.46076557655	2.81649387362	0.431573903305	-3.28968631426	0.881054696716	3.74962091247	-1.4486893265	2.2914489075	3.6658213036	-1.54174419458	2.04919252636	-3.45601392238	0.679366965664	-0.670736678397	-2.95130552448	-3.49480127548	-0.603734748765	-0.949408898133	-2.25064478867	3.47223365413	-3.0102093339	-4.02768224972	-2.44008935776	-3.61549295639	2.61022863494	-2.53559053563	-2.84333536108	-3.25455617084	-3.04470727355	-0.635800150019	0.674141562384	0.811299559724	2.84008020994	-1.04836025091	-2.10463229333	-2.74557872835	-2.58525041615	2.21627502012	2.229776842	0.521117657651	-1.47226898144	-0.475759597968	-4.24722447565	1.96066948122	-1.79917427229	-1.34337964329	-0.64412208179	2.57462132786	2.78680846851	1.14535537288	-5.26688535367	-0.37441510417	0.576427515141	0.00815525494225	-1.01563833865	-0.923500022741	1.51934004315	-0.282479419125	-2.30061726326	-1.17014672136	-1.61695941551	-3.23529379063	2.11872716719	1.67412279338	1.16362234927	4.4762361719	2.31153111825	0.870383118514	-2.18762026136	-0.194513969225	0.546669556014	-3.3860339004	1.32748768648	3.06750838027	-0.954415216096	0.226726541996	1.26441810032	-0.375652416905
ELK4	TF_Activity	0.722206006422	-2.24668757798	1.2828739258	-1.12087471979	-3.48582881923	-1.54707679191	-0.339455638492	1.82239825329	0.493900312136	-1.84120040507	-2.56858416154	-0.122402651007	0.737430341048	-0.256817729979	-3.22088401837	-3.98830829902	5.83319218536	-0.137043036616	1.5776591767	-0.442235511058	5.30990320459	-2.23603973348	-0.165856016885	-1.0458672963	4.85339109779	-3.28708724961	-0.596126048017	-0.0498242894111	-4.44936121608	0.32008089146	-2.16284247144	2.22527668257	-2.2799868513	-0.540443643806	-2.52142212553	1.47185956627	5.21618684963	0.223560744996	0.0500627013855	-1.2284704438	-0.0838093146887	-0.798908085438	3.27318513617	2.03250316812	-1.87196296844	-3.35411153158	2.9375042143	-0.055324188182	-0.604319211515	1.62221638441	0.458438376159	-0.610055759851	0.47762926487	-2.22588836101	-1.5158180985	0.353419704807	2.78367959475	-3.15486429137	-1.36311931356	4.36520146211	-1.2827493595	-0.572347161081	-0.597938771032	-2.79654181136	0.939932150767	1.98647554017	-2.27087594711	2.09355735035	0.0686481819823	1.40185897392	-1.13427006828	0.0266605347033	-3.86515522373	0.179553336714	-0.0947893375338	4.34547887296	-1.63994286764	-0.693777031621	-1.54870283923	0.711523392661	-0.196694389832	2.02888831674	-2.89724414253	-0.771952801559	-3.02339436824	0.101805127277	0.193385936625	-2.58083576946	-0.806918445847	-0.517887912034	-3.79914599782	-1.31407498132	3.08389962558	1.24515707908	-2.5582462278	-2.4279133138	-1.21810664498	-0.0853877409798	0.404486052154	0.735725741208	-2.66958946568	-0.435859753282	0.908218509951	-0.950511156796	-0.15265030163	2.03066257555	-1.78683401466	-1.38024830262	-3.8354983111	-0.834654598977	1.64961707535	2.07737606371	-2.0637940735	2.22356613759	-1.96096570563	2.08385075853	-3.5993326008	-2.23229561587	-0.558836330539	3.10636645797	2.07967694382	-1.34427874242	-2.65741126724	3.60313753785
ATF4	TF_Activity	3.51102743829	1.03055187387	1.93752646679	5.1730599368	-0.0840069548249	-2.75912229414	-2.25842928783	2.49377977331	1.48339201995	1.20172390961	0.596622918198	4.13085194135	-0.539235703943	-1.6988791747	-1.55676036578	-1.85229360108	3.5958636067	-0.692490753597	3.43348251955	-1.57008626094	0.179735921143	-3.56855969572	0.223019826927	-2.4403590585	-5.0021922134	-4.48100542185	1.25217610069	-3.30979356919	5.33806316783	-1.2480510262	2.19924571749	1.72116949212	4.43268721408	-0.569988313695	-2.97383379476	3.7998709523	-0.0714425582085	0.503089780647	-3.06677890243	-3.47499829427	7.7819176112	-2.57084667227	-0.919190699637	-5.07443412352	-1.57388322263	-1.38906822751	6.38199577773	1.7573594623	0.622562097237	-0.37147454662	-1.3104662169	5.02239875221	-4.71804838735	0.736853868025	1.28992698126	-5.06339491128	2.08926884312	-0.484686658716	1.04794621875	-0.90854596873	-1.83651816494	0.0428548888128	-1.88150080874	1.89748049014	-6.20294367008	-0.842147274199	-3.62128613419	-6.67542165049	0.506369900797	-3.09612859742	1.16429204065	-6.09709220692	0.743325783803	-4.25709291967	-6.11434435976	1.12454952706	0.529698289313	1.02398235028	3.17817645845	2.37290891587	-0.26210756095	-3.51867405377	-2.89529190102	0.145054283274	-1.43006293926	-1.02273512371	2.01226010656	2.53030831996	-0.131140556737	1.36594973347	-2.00362177816	0.287167093108	-3.88742099221	-3.60002422344	4.3172059685	2.98872354779	-1.96430566186	-0.913688973342	0.972143060623	-1.34243407119	1.37947106393	-0.533689259556	3.56029779657	1.02968265542	-5.87944344951	-1.24960967716	0.319635783416	0.192788701691	-1.10759333571	-3.31829383963	2.23260347537	-0.898022981829	2.74436783029	3.05796848092	-3.56370445169	-2.04194397489	1.18419452756	-2.37109751355	2.49263356561	-2.21512754179	-4.38270548735	5.16608146028	3.13090823249	-3.16092297036
