	V1	V2
11806	NFKBIZ	8581.92998053805
11807	NFRKB	115424.908563364
11808	NFS1	17156.9553149831
11809	NFU1	28379.0604334117
11810	NFX1	111374.860676369
11811	NFXL1	76903.3017363311
11812	NFYA	123060.568071507
11813	NFYB	60222.0769754564
11814	NFYC	104068.305110182
11815	NGB	60.6798596026364
11816	NGDN	135609.569835732
11817	NGEF	2585678.06669222
11818	NGFRAP1	546795.887674946
11819	NGFR	101712.153042149
11820	NGF	89.6879066589063
11821	NGLY1	23812.6893601625
11822	NGRN	1000670.96273238
11823	NHEDC1	178.527746499643
11824	NHEDC2	1254.98086097208
11825	NHEG1	0.0891785219047619
11826	NHEJ1	56329.8864997738
11827	NHLH1	84.4371201837475
11828	NHLH2	31.0607477343552
11829	NHLRC1	661.970766173175
11830	NHLRC2	3820.17786209118
11831	NHLRC3	13762.6213274603
11832	NHLRC4	113.182608271406
11833	NHP2L1	2073076.54662063
11834	NHP2	225507.6765727
11835	NHSL1	7020.09973186168
11836	NHSL2	83.307127218373
11837	NHS	39421.8742917978
11838	NICN1	4750.05319469444
11839	NID1	152572.808435563
11840	NID2	26667.9669319365
11841	NIF3L1	105145.695701736
11842	NINJ1	1053439.89253759
11843	NINJ2	1135.07502362269
11844	NINL	42400.2948819144
11845	NIN	124982.391538311
11846	NIP7	165124.789748799
11847	NIPA1	18791.8442367597
11848	NIPA2	298922.549826758
11849	NIPAL1	675.048196534898
11850	NIPAL2	557.256986468946
11851	NIPAL3	11641.2431403807
11852	NIPAL4	20.0921447824182
11853	NIPBL	472618.477759102
11854	NIPSNAP1	260403.976437841
11855	NIPSNAP3A	8260.04948048494
11856	NIPSNAP3B	188.015953611111
11857	NISCH	3533827.24975714
11858	NIT1	21982.5311252974
11859	NIT2	81493.6287104752
11860	NKAIN1	3610.47189650734
11861	NKAIN2	1437.32685411515
11862	NKAIN3	0.00398903997767857
11863	NKAIN4	77251.5598716723
11864	NKAPL	161.988021702835
11865	NKAP	22247.0009489673
11866	NKD1	2964.13765510029
11867	NKD2	69747.9397433759
11868	NKG7	457063.898929496
11869	NKIRAS1	3486.26850469637
11870	NKIRAS2	95162.9104809524
11871	NKPD1	2291.10420904901
11872	NKRF	38820.1394257292
11873	NKTR	796113.969152492
11874	NKX1-2	197.79864227093
11875	NKX2-1	1.31600426190228
11876	NKX2-2	1027.98972837472
11877	NKX2-3	0.972506136339286
11878	NKX2-4	2.99143895776786
11879	NKX2-5	25556.8282538949
11880	NKX2-6	0.229349652857143
11881	NKX2-8	31.0627309453943
11882	NKX3-1	2481.79966481807
11883	NKX3-2	1.24824330876736
11884	NKX6-1	11.0051068642758
11885	NKX6-2	1.5971863227753
11886	NKX6-3	158.152588671188
11887	NLE1	82024.3302462736
11888	NLGN1	201.809578822063
11889	NLGN2	551275.752566793
11890	NLGN3	257.444422802458
11891	NLGN4X	97657.1786758097
11892	NLGN4Y	442.774952322688
11893	NLK	9125.77799094841
11894	NLN	25260.2255590726
11895	NLRC3	42341.8144818503
11896	NLRC4	1969.76804874593
11897	NLRC5	621757.98293999
11898	NLRP10	1.22647044432292
11899	NLRP11	296.05818436464
11900	NLRP12	38262.4548650261
11901	NLRP13	0.367554908807044
11902	NLRP14	297.660930660097
11903	NLRP1	162646.196429638
11904	NLRP2	10466168.7769321
11905	NLRP3	2532.76405085928
11906	NLRP4	34272.8509990988
11907	NLRP5	20.2433700732912
11908	NLRP6	43.7310910941047
11909	NLRP7	18638590.1415015
11910	NLRP8	7.83195951297619
11911	NLRP9	2519165.96899079
11912	NLRX1	4679.40155497494
11913	NMBR	0.236164023866567
11914	NMB	642.519955641168
11915	NMD3	22280.5563171498
11916	NME1-NME2	6832.03701629994
11917	NME1	1054506.02549924
11918	NME2P1	4398.99473191611
11919	NME2	7926914.79626545
11920	NME3	86081.5439833403
11921	NME4	454468.26845352
11922	NME5	208.099633974127
11923	NME6	4260.27759384472
11924	NME7	9626.14309997857
11925	NMI	26084.055856133
11926	NMNAT1	2291.74975754484
11927	NMNAT2	4532.43265752601
11928	NMNAT3	166.94912707464
11929	NMRAL1	114646.381048285
11930	NMS	0
11931	NMT1	696911.364566567
11932	NMT2	80258.125229126
11933	NMUR1	6033.33183989045
11934	NMUR2	16.0166285274578
11935	NMU	8155.23913406286
11936	NNAT	143013.290693047
11937	NNMT	57282.5446890727
11938	NNT	37663.9478468482
11939	NOB1	132302.936042397
11940	NOBOX	1.37578111936508
11941	NOC2L	2126384.51367292
11942	NOC3L	42579.8790570553
11943	NOC4L	214367.986937888
11944	NOD1	50936.5494131783
11945	NOD2	6991.11619909515
11946	NODAL	37287.0921945868
11947	NOG	62.9867902735293
11948	NOL10	97187.8088256419
11949	NOL11	195216.120068424
11950	NOL12	37404.6212285037
11951	NOL3	12612.8297607331
11952	NOL4	3.70075827563244
11953	NOL6	1287926.8170372
11954	NOL7	320424.128137745
11955	NOL8	108525.937272175
11956	NOL9	39539.3866859365
11957	NOLC1	1851128.3725873
11958	NOM1	57702.5938379643
11959	NOMO1	1291762.397294
11960	NOMO2	351999.668522645
11961	NOMO3	202872.730397801
11962	NONO	7076598.70714065
11963	NOP10	260536.64759971
11964	NOP14	36192.6626002061
11965	NOP16	40602.2064995315
11966	NOP2	4305037.9618123
11967	NOP56	4481226.24719382
11968	NOP58	2492866.02443135
11969	NOS1AP	19.240128650754
11970	NOS1	60.886064481498
11971	NOS2	1662.34058332484
11972	NOS3	38952.2651979266
11973	NOSIP	142828.912275514
11974	NOSTRIN	5216.66306755238
11975	NOTCH1	48005.6821665675
11976	NOTCH2NL	58568.727325869
11977	NOTCH2	677864.208970605
11978	NOTCH3	599594.792183406
11979	NOTCH4	7685.58930406857
11980	NOTO	141.741376789048
11981	NOTUM	221.065375235791
11982	NOVA1	5772.60164462186
11983	NOVA2	1041.79757682885
11984	NOV	73.6246512920238
11985	NOX1	9390.63219289745
11986	NOX3	0.0112675396428571
11987	NOX4	145.838489525069
11988	NOX5	5.44474898049355
11989	NOXA1	511.21570477253
11990	NOXO1	173.725852349802
11991	NPAS1	55884.3443707776
11992	NPAS2	3658.21391679561
11993	NPAS3	1175.84716968762
11994	NPAS4	1097.87642496594
11995	NPAT	101943.890715704
11996	NPBWR1	2502.23744626397
11997	NPBWR2	0.064777274593254
11998	NPB	11.7916882932936
11999	NPC1L1	20.176609905873
12000	NPC1	200817.54123425
12001	NPC2	6161922.84946585
12002	NPDC1	72058.5783651486
12003	NPEPL1	56192.7804163728
12004	NPEPPS	745495.757631746
12005	NPFFR1	5.38487439989831
12006	NPFFR2	2169.75990011023
12007	NPFF	76664.0149743536
12008	NPHP1	1806.08621796155
12009	NPHP3	7571.45276481714
12010	NPHP4	63885.8014726228
12011	NPHS1	36.3529018538269
12012	NPHS2	2.49368973313244
12013	NPIPL3	56491748.9246484
12014	NPIP	194017.500055873
12015	NPLOC4	622256.79184819
12016	NPL	454222.846004992
12017	NPM1	22212836.1653139
12018	NPM2	2534.06776778339
12019	NPM3	115549.009805943
12020	NPNT	9137.46474464777
12021	NPPA	105.447460953093
12022	NPPB	207.270499517212
12023	NPPC	3.34166055761905
12024	NPR1	1719.12921313458
12025	NPR2	1949.60053878261
12026	NPR3	6.7583630518626
12027	NPRL2	13101.580190126
12028	NPRL3	48232.2932932537
12029	NPSR1	10.2864385185293
12030	NPS	0
12031	NPTN	151624.956298123
12032	NPTX1	42.1629783427951
12033	NPTX2	527162.063874492
12034	NPTXR	3098.7983933795
12035	NPVF	0.0145439273710317
12036	NPW	249.241936493929
12037	NPY1R	3506.64787411244
12038	NPY2R	30.3369246615774
12039	NPY5R	23.9580712369816
12040	NPY6R	0.433527257477679
12041	NPY	27.5364963365055
12042	NQO1	58412.4282392548
12043	NQO2	31758.6854257552
12044	NR0B1	3771.30873562142
12045	NR0B2	1.00279910650794
12046	NR1D1	23883.1883092741
12047	NR1D2	120240.583404276
12048	NR1H2	336704.823427679
12049	NR1H3	3079337.27950905
12050	NR1H4	21.4163996393626
12051	NR1I2	549.220481630037
12052	NR1I3	293.129178567894
12053	NR2C1	177841.975838732
12054	NR2C2AP	170319.848369657
12055	NR2C2	206210.374652189
12056	NR2E1	0.399361422857143
12057	NR2E3	52.2677342129762
12058	NR2F1	1973.49250671679
12059	NR2F2	70460.0852217192
12060	NR2F6	309155.280355992
12061	NR3C1	75547.1129193212
12062	NR3C2	1176.7429198181
12063	NR4A1	289055.108016903
12064	NR4A2	1562.28006686752
12065	NR4A3	1790.55436668805
12066	NR5A1	36906.2963848963
12067	NR5A2	22494.3513264471
12068	NR6A1	153954.443938148
12069	NRADDP	36.3309944606523
12070	NRAP	7.71373724713294
12071	NRARP	24801.6493421617
12072	NRAS	118912.33175644
12073	NRBF2	9607.89660770536
12074	NRBP1	9124030.01106339
12075	NRBP2	51437.524887266
12076	NRCAM	754109.907914055
12077	NRD1	1443209.14206565
12078	NRF1	18879.5293789343
12079	NRG1	3775.34071838087
12080	NRG2	1874.28264267139
12081	NRG3	9243.71593917827
12082	NRG4	20.5846067307936
12083	NRGN	19658.1571919364
12084	NRIP1	52613.0293168958
12085	NRIP2	1446.55334939137
12086	NRIP3	38733.9195200181
12087	NRK	2658305.01894054
12088	NRL	1274.6340937281
12089	NRM	82591.2442767937
12090	NRN1L	1910.53589129063
12091	NRN1	11929.6219175642
12092	NRP1	220842.060339848
12093	NRP2	64319.7584540501
12094	NRSN1	0.864719736468254
12095	NRSN2	87758.8345829462
12096	NRTN	621.933266559819
12097	NRXN1	1052.46389048508
12098	NRXN2	442766.90710627
12099	NRXN3	3559.32411834688
12100	NSA2	201136.520335222
12101	NSD1	1543203.48969355
12102	NSDHL	33727.5209710317
12103	NSFL1C	273023.125148189
12104	NSF	257566.307702964
12105	NSL1	46142.874123089
12106	NSMAF	1900204.3347869
12107	NSMCE1	102566.545399494
12108	NSMCE2	8326.20621927682
12109	NSMCE4A	25221.9675053651
12110	NSUN2	203332.608211012
12111	NSUN3	483.918011872976
12112	NSUN4	39208.7302812341
12113	NSUN5P1	9017.79837219782
12114	NSUN5P2	42795.0602668532
12115	NSUN5	903399.645561504
12116	NSUN6	28255.7116784405
12117	NSUN7	1781.94810404164
12118	NT5C1A	0.0650243674603175
12119	NT5C1B	5.04140562414435
12120	NT5C2	957213.723445932
12121	NT5C3L	1588669.48599333
12122	NT5C3	21321.6987829593
12123	NT5C	68513.3275055811
12124	NT5DC1	49752.311591873
12125	NT5DC2	624031.976804794
12126	NT5DC3	80193.5371778889
12127	NT5E	10426.7155495635
12128	NT5M	7525.13357270885
12129	NTAN1	82980.3258470784
12130	NTF3	3542.25368607936
12131	NTF4	57.7560644342237
12132	NTHL1	34468.8380195494
12133	NTM	201.954532934382
12134	NTN1	438.498809161548
12135	NTN3	4.32267800324405
12136	NTN4	5756.12342344023
12137	NTN5	12.1836708007937
12138	NTNG1	6174.91562161848
12139	NTNG2	934.579307200913
12140	NTRK1	35.5740847987302
12141	NTRK2	11019.6705332349
12142	NTRK3	519188.408111016
12143	NTSR1	26.6456951891667
12144	NTSR2	5.7568881984127
12145	NTS	113.559722945732
12146	NUAK1	60934.4577052613
12147	NUAK2	8535.68963079737
12148	NUB1	218024.407898451
12149	NUBP1	36173.2960973958
12150	NUBP2	92148.1956320595
12151	NUBPL	21246.7960190553
12152	NUCB1	3497084.14276743
12153	NUCB2	234349.774600162
12154	NUCKS1	2174759.20425714
12155	NUDCD1	72327.6201421419
12156	NUDCD2	6587.62322887674
12157	NUDCD3	661548.470575967
12158	NUDC	1230033.80399105
12159	NUDT10	56835.8425522768
12160	NUDT11	1055874.72309194
12161	NUDT12	4326.09241605045
12162	NUDT13	515.07727932841
12163	NUDT14	48797.9210181744
12164	NUDT15	165527.000794291
12165	NUDT16L1	27617.8379929184
12166	NUDT16P1	2256.59476773063
12167	NUDT16	18373.1173130593
12168	NUDT17	406.55964630504
12169	NUDT18	3242.57506705889
12170	NUDT19	5629.64571513049
12171	NUDT1	508530.451390902
12172	NUDT21	1182134.13159469
12173	NUDT22	11610.9735624395
12174	NUDT2	18957.3708521644
12175	NUDT3	37051.6377511446
12176	NUDT4	241110.150285158
12177	NUDT5	121338.331245488
12178	NUDT6	397.81238151347
12179	NUDT7	1183.73423741119
12180	NUDT8	1949.25913824031
12181	NUDT9P1	3.56762182598958
12182	NUDT9	33930.2488818254
12183	NUF2	116231.06841611
12184	NUFIP1	9324.83654876562
12185	NUFIP2	563262.099206325
12186	NUMA1	1169545.89348192
12187	NUMBL	170854.662148621
12188	NUMB	145674.624856663
12189	NUP107	1931740.43737795
12190	NUP133	574874.756304365
12191	NUP153	1015958.85135931
12192	NUP155	292301.605833583
12193	NUP160	217845.549740123
12194	NUP188	843216.754759697
12195	NUP205	425835.074759367
12196	NUP210L	21.9448928926761
12197	NUP210	343555.6080282
12198	NUP214	817790.991539286
12199	NUP35	52516.8955633866
12200	NUP37	83137.4096087061
12201	NUP43	48377.6358583192
12202	NUP50	448168.184706008
12203	NUP54	69985.2476683351
12204	NUP62CL	16.3904328635491
12205	NUP62	231938.627237078
12206	NUP85	91932.5518961587
12207	NUP88	86138.1965866089
12208	NUP93	543923.055714459
12209	NUP98	574577.276091047
12210	NUPL1	201405.356295569
12211	NUPL2	30139.7897681895
12212	NUPR1	21840671.5780442
12213	NUS1	129686.291658791
12214	NUSAP1	614223.785549448
12215	NUTF2	2887811.81315942
12216	NVL	83155.3974683879
12217	NWD1	19.7716542137202
12218	NXF1	185127.318605531
12219	NXF2B	65.4397051333705
12220	NXF2	84730.3632466918
12221	NXF3	4453.1464774238
12222	NXF4	73.1772716257317
12223	NXF5	40.8331302385293
12224	NXNL1	0.0960078374503968
12225	NXNL2	0.846691240811012
12226	NXN	135921.023477237
12227	NXPH1	6.99599631452133
12228	NXPH2	0.18148307483879
12229	NXPH3	355.585423501895
12230	NXPH4	17976.8917777612
12231	NXT1	12814.29529047
12232	NXT2	16822.0950104363
12233	NYNRIN	77510.2808232341
12234	NYX	84.8623851634524
12235	OAF	22521.4656102261
12236	OAS1	497412.596096213
12237	OAS2	2829502.28780124
12238	OAS3	1189178.31474238
12239	OASL	55659.8804886025
12240	OAT	889116.036590271
12241	OAZ1	9142089.54500635
12242	OAZ2	428473.393339658
12243	OAZ3	3141.85482223974
12244	OBFC1	11565.7197974921
12245	OBFC2A	39305.2034056803
12246	OBFC2B	23148.3636851339
12247	OBP2A	182.269311846339
12248	OBP2B	77.8517477637078
12249	OBSCN	85671.666931742
12250	OBSL1	130036.185783813
12251	OC90	3390.76581222789
12252	OCA2	3013.62778293729
12253	OCEL1	11770.9654640255
12254	OCIAD1	370184.319800694
12255	OCIAD2	9783.00068907718
12256	OCLM	14.146700618373
12257	OCLN	37589.0872666572
12258	OCM2	0.254262539203869
12259	OCM	34.8748986490476
12260	OCRL	184300.236512697
12261	ODAM	0.0784928401488095
12262	ODC1	868898.357746975
12263	ODF1	15.1822510460094
12264	ODF2L	52626.7897030318
12265	ODF2	581615.614074902
12266	ODF3B	22163.058006512
12267	ODF3L1	3.50493391459325
12268	ODF3L2	87.8132031816567
12269	ODF3	3.49469963249752
12270	ODF4	0.463570741736111
12271	ODZ1	248350.52160544
12272	ODZ2	994.016290912133
12273	ODZ3	211222.340574959
12274	ODZ4	16101.5508267477
12275	OFD1	98251.2582690434
12276	OGDHL	161396.896854204
12277	OGDH	1346283.55040546
12278	OGFOD1	58026.4018246984
12279	OGFOD2	11515.2759807498
12280	OGFRL1	14595.592166927
12281	OGFR	777097.05290119
12282	OGG1	23311.001956966
12283	OGN	23563.7295209164
12284	OGT	1564179.50437143
12285	OIP5	35277.9870940228
12286	OIT3	32.5336431546032
12287	OLA1	258157.379846841
12288	OLAH	91256.5275952844
12289	OLFM1	51330.5550877469
12290	OLFM2	1084564.42708698
12291	OLFM3	1.57906562821429
12292	OLFM4	2666.23582234
12293	OLFML1	6169.72991059075
12294	OLFML2A	9092.24003235508
12295	OLFML2B	54819.5776874486
12296	OLFML3	1959313.59186232
12297	OLIG1	31.0491199979539
12298	OLIG2	1.48757284696181
12299	OLIG3	6.24343066511657
12300	OLR1	720.780136653641
12301	OMA1	20679.3672332381
12302	OMD	1723.69907964049
12303	OMG	3.38961459650794
12304	OMP	5.18305840649802
12305	ONECUT1	1.8390541353745
12306	ONECUT2	123.077820862063
12307	ONECUT3	1.80595653924355
12308	OOEP	47776.8251673214
12309	OPA1	734715.647812309
12310	OPA3	11522.2483829514
12311	OPALIN	0.0110715822222222
12312	OPCML	133.931565571419
12313	OPHN1	49072.5126583819
12314	OPLAH	4672.35161785172
12315	OPN1LW	0.122567205357143
12316	OPN1MW	0.0783697265252976
12317	OPN1SW	9.1138098503745
12318	OPN3	11594.2232921513
12319	OPN4	0.108186812609127
12320	OPN5	0.254878580910218
12321	OPRD1	3.07702479041419
12322	OPRK1	1454.42347956127
12323	OPRL1	992.354758515308
12324	OPRM1	0.0406622756522817
12325	OPTC	2.73488930513641
12326	OPTN	300953.361783996
12327	OR10A2	0.0874773015873016
12328	OR10A3	0.77446827922371
12329	OR10A4	0.0214220828472222
12330	OR10A5	0.0419021372792659
12331	OR10A6	0.082539436187996
12332	OR10A7	0.0983974503943452
12333	OR10AD1	1.62154246356151
12334	OR10AG1	0.133531335833333
12335	OR10C1	0
12336	OR10G2	0.199061030136409
12337	OR10G3	0
12338	OR10G4	1.60374723698413
12339	OR10G7	0.00815840712053571
12340	OR10G8	0.003240455625
12341	OR10G9	0.01092286265625
12342	OR10H1	0.00412645640625
12343	OR10H2	0.003038765625
12344	OR10H3	0
12345	OR10H4	0
12346	OR10H5	0.00664494549355159
12347	OR10J1	0.00391093890625
12348	OR10J3	0.0432803959697421
12349	OR10J5	0.00266256
12350	OR10K1	0
12351	OR10K2	0
12352	OR10P1	0.0499417196825397
12353	OR10Q1	0.0450096305530754
12354	OR10R2	0.013104525625
12355	OR10S1	0
12356	OR10T2	0
12357	OR10V1	0
12358	OR10W1	0
12359	OR10X1	0
12360	OR10Z1	0
12361	OR11A1	0.0790293476190476
12362	OR11G2	0
12363	OR11H12	0.003144405625
12364	OR11H1	0
12365	OR11H4	0.0521687110218254
12366	OR11H6	0.107468994045139
12367	OR11L1	0.0108867044618056
12368	OR12D2	0.0188753476959325
12369	OR12D3	0
12370	OR13A1	23.3182417986905
12371	OR13C2	0
12372	OR13C3	0.0964133390848214
12373	OR13C4	0.00372252515625
12374	OR13C5	0.0022610025
12375	OR13C8	0
12376	OR13C9	0.00265225
12377	OR13D1	0.0282133938070437
12378	OR13F1	0.00499771210069444
12379	OR13G1	0.436391750394345
12380	OR13H1	0.0402768592757936
12381	OR13J1	0.0729958304935516
12382	OR14A16	0.488174706227679
12383	OR14C36	0.0833549387673611
12384	OR14I1	0.0261262037996032
12385	OR14J1	0
12386	OR1A1	0
12387	OR1A2	0.0308560996205357
12388	OR1B1	0.0277869141170635
12389	OR1C1	1.62792996424355
12390	OR1D2	0.00859520888888889
12391	OR1D4	0.080185215515873
12392	OR1E1	4.27668177535466
12393	OR1E2	0.604672206902282
12394	OR1F1	0.155352965394345
12395	OR1F2P	0.0884170390376984
12396	OR1G1	0.0445826799181548
12397	OR1I1	0
12398	OR1J1	0.80293301094246
12399	OR1J2	6.56406440752976
12400	OR1J4	0.0947364696825397
12401	OR1K1	0.225000854196429
12402	OR1L1	0.0106942194618056
12403	OR1L3	0.00503590372767857
12404	OR1L4	0.0442191134920635
12405	OR1L6	0.00901979678571428
12406	OR1L8	1.67002481396825
12407	OR1M1	0.02948089
12408	OR1N1	0.0270838268253968
12409	OR1N2	0.00536421583333333
12410	OR1Q1	0.0450273074181548
12411	OR1S1	0
12412	OR1S2	0
12413	OR2A12	0.00433786890625
12414	OR2A14	0.0332571545213294
12415	OR2A1	34.9123646761508
12416	OR2A25	2.02698391551587
12417	OR2A2	0.0105833561507937
12418	OR2A4	85.494460659442
12419	OR2A5	0.00265225
12420	OR2A7	4440.77961369166
12421	OR2A9P	42346.511946925
12422	OR2AE1	0.0379139755332341
12423	OR2AG1	0.039052421703869
12424	OR2AG2	0.878355071577381
12425	OR2AK2	0.0897291744345238
12426	OR2AT4	0.0283143470535714
12427	OR2B11	0.061455128531746
12428	OR2B2	2.4831723666245
12429	OR2B3	0.00399679819196428
12430	OR2B6	2262.28768733512
12431	OR2C1	3.05967061616815
12432	OR2C3	7.28196074610119
12433	OR2D2	0.0229724147619048
12434	OR2D3	0.0209777226165675
12435	OR2F1	0
12436	OR2F2	0
12437	OR2G2	0
12438	OR2G3	0.00433786890625
12439	OR2G6	0
12440	OR2H1	0.141197702539683
12441	OR2H2	15.8491898620536
12442	OR2J2	0.069998622140377
12443	OR2J3	0.0853200997792659
12444	OR2K2	0.0288107517063492
12445	OR2L13	2.32909424673611
12446	OR2L1P	8.352582031188
12447	OR2L2	27.8750786451563
12448	OR2L3	0.131020986604663
12449	OR2L8	0.0303875709102183
12450	OR2M1P	0
12451	OR2M2	0.00157708265625
12452	OR2M3	0.00541552848214286
12453	OR2M4	0.00433786890625
12454	OR2M5	0.00372252515625
12455	OR2M7	0.0532412842633929
12456	OR2S2	0.0182868637202381
12457	OR2T10	0.00830612459325397
12458	OR2T11	0
12459	OR2T12	0.0111579011111111
12460	OR2T1	0
12461	OR2T27	0
12462	OR2T29	0
12463	OR2T2	0.0150557410689484
12464	OR2T33	0.249971296604663
12465	OR2T34	0.001499625625
12466	OR2T35	0
12467	OR2T3	0.00553823984126984
12468	OR2T4	0.184823066031746
12469	OR2T5	0.0176259534499008
12470	OR2T6	0.00372252515625
12471	OR2T8	2.71671961895833
12472	OR2V2	0.0968340815476191
12473	OR2W1	0.018939245453869
12474	OR2W3	43.2058303748388
12475	OR2W5	0.00252631890625
12476	OR2Y1	0
12477	OR2Z1	0
12478	OR3A1	21.5211592299578
12479	OR3A2	315.664338844355
12480	OR3A3	54.6618467855456
12481	OR3A4	0.150630003333333
12482	OR4A15	0
12483	OR4A16	0.0039501225
12484	OR4A47	0.0104679592063492
12485	OR4A5	0
12486	OR4B1	0
12487	OR4C11	0
12488	OR4C12	0
12489	OR4C13	0
12490	OR4C15	0.00451584
12491	OR4C16	0.034395689203869
12492	OR4C3	0
12493	OR4C45	0.003736265625
12494	OR4C46	0
12495	OR4C6	1.3431886215873
12496	OR4D10	0
12497	OR4D11	0
12498	OR4D1	0.0132858231349206
12499	OR4D2	0.06175334765625
12500	OR4D5	0.00157708265625
12501	OR4D6	0.00465079372767857
12502	OR4D9	0
12503	OR4E2	0.0208324942460317
12504	OR4F15	0
12505	OR4F17	0.00266256
12506	OR4F21	1.06753792027778
12507	OR4F29	39.3234104630928
12508	OR4F4	0.0092966025297619
12509	OR4F5	0.029820708531746
12510	OR4F6	0.00688243894593254
12511	OR4K13	0
12512	OR4K14	0
12513	OR4K15	0
12514	OR4K17	0
12515	OR4K1	0.0418723114260913
12516	OR4K2	0
12517	OR4K5	0
12518	OR4L1	0.0576498528571429
12519	OR4M1	0.287795593928571
12520	OR4M2	10.0051949050174
12521	OR4N2	0.348485811071429
12522	OR4N3P	0.209201358807044
12523	OR4N4	90.6578901505134
12524	OR4N5	0
12525	OR4P4	0
12526	OR4Q3	0.139952097767857
12527	OR4S1	0
12528	OR4S2	0
12529	OR4X1	0
12530	OR4X2	0.0022610025
12531	OR51A2	0
12532	OR51A4	0
12533	OR51A7	0
12534	OR51B2	0.136244926180556
12535	OR51B4	18.0569196959102
12536	OR51B5	661.347880006406
12537	OR51B6	0.0834965846726191
12538	OR51D1	0
12539	OR51E1	31.1823146198313
12540	OR51E2	1.9255711858631
12541	OR51F1	0
12542	OR51F2	0
12543	OR51G1	0
12544	OR51G2	0
12545	OR51I1	724.750328253879
12546	OR51I2	2.81895357547371
12547	OR51L1	0
12548	OR51M1	0.154300181287202
12549	OR51Q1	1.18095233690228
12550	OR51S1	0
12551	OR51T1	0.302362192023809
12552	OR51V1	0
12553	OR52A1	0.577299096664187
12554	OR52A4	0.16749049202381
12555	OR52A5	0.092629396468254
12556	OR52B2	0.0160946631746032
12557	OR52B4	0.00157708265625
12558	OR52B6	0.0117598826984127
12559	OR52D1	9.71545695292659
12560	OR52E2	1.0467995615873
12561	OR52E4	0.153842318720238
12562	OR52E6	3.56395374123016
12563	OR52E8	0.0187514557142857
12564	OR52H1	0.0154213426760913
12565	OR52I1	0.0896009107911706
12566	OR52I2	0.0833234190649801
12567	OR52J3	0
12568	OR52K1	0.00761542212053571
12569	OR52K2	0.0274276933110119
12570	OR52L1	0.093908436468254
12571	OR52M1	0.00313463015625
12572	OR52N1	0.12070900546627
12573	OR52N2	0.22288098218254
12574	OR52N4	10.6131452653571
12575	OR52N5	0.323134678055556
12576	OR52R1	0.00285556640625
12577	OR52W1	0.0457276241964286
12578	OR56A1	0.003585015625
12579	OR56A3	0.168810949831349
12580	OR56A4	0.0166837777678571
12581	OR56A5	0.0290607528571429
12582	OR56B1	0.526718481180556
12583	OR56B4	0.919968505136409
12584	OR5A1	0.003736265625
12585	OR5A2	0
12586	OR5AC2	0.0133268953149802
12587	OR5AK2	0.0854391592757937
12588	OR5AN1	0
12589	OR5AP2	0.00157708265625
12590	OR5AR1	0
12591	OR5AS1	0
12592	OR5AU1	1.01640961723958
12593	OR5B12	0.0737483187673611
12594	OR5B17	0
12595	OR5B21	0.0423430703546627
12596	OR5B2	0.0399877920238095
12597	OR5B3	0
12598	OR5C1	0.0891172065649802
12599	OR5D13	0
12600	OR5D14	0
12601	OR5D16	0
12602	OR5D18	0.00731979959325397
12603	OR5E1P	0.139789849521329
12604	OR5F1	0
12605	OR5H14	0
12606	OR5H15	0
12607	OR5H1	0
12608	OR5H2	0
12609	OR5H6	0.0037884025
12610	OR5I1	0
12611	OR5J2	0
12612	OR5K1	0.0644562336483135
12613	OR5K2	0.391505755811012
12614	OR5K3	0
12615	OR5K4	0
12616	OR5L1	0
12617	OR5L2	0
12618	OR5M10	0.0232430326364087
12619	OR5M11	0.212278681428571
12620	OR5M1	0
12621	OR5M3	0.00309831390625
12622	OR5M8	31.756596698373
12623	OR5M9	0
12624	OR5P2	0.00744287138888889
12625	OR5P3	0.0390169474975198
12626	OR5R1	0
12627	OR5T1	0
12628	OR5T2	0.00697212824404762
12629	OR5T3	0
12630	OR5V1	0.00641315069196429
12631	OR5W2	0
12632	OR6A2	0.0561979842237103
12633	OR6B1	0
12634	OR6B2	0.476812180076885
12635	OR6B3	0.0667932655555556
12636	OR6C1	0.01092286265625
12637	OR6C2	655.799360544276
12638	OR6C3	0.23678695265873
12639	OR6C4	0
12640	OR6C65	0.0022610025
12641	OR6C68	0.013104525625
12642	OR6C6	0.00391093890625
12643	OR6C70	44.558798158254
12644	OR6C74	0
12645	OR6C75	0.0161609583234127
12646	OR6C76	0.0503165741641865
12647	OR6F1	0.741923780652282
12648	OR6K2	0.01924809390625
12649	OR6K3	0.109792407378472
12650	OR6K6	0.255044596666667
12651	OR6M1	0.01428323765625
12652	OR6N1	0
12653	OR6N2	0
12654	OR6P1	0
12655	OR6Q1	0
12656	OR6S1	0.0253048956522818
12657	OR6T1	0.0114977759102183
12658	OR6V1	0
12659	OR6W1P	0.0183387245138889
12660	OR6X1	0.00255151265625
12661	OR6Y1	0
12662	OR7A10	0
12663	OR7A17	0
12664	OR7A5	0.238905347437996
12665	OR7C1	57.048719632371
12666	OR7C2	0.00181476
12667	OR7D2	56.5826587583507
12668	OR7D4	67.4648586236285
12669	OR7E156P	11745.4441178666
12670	OR7E24	4467.30230206188
12671	OR7E37P	11.3974249834697
12672	OR7E5P	47.9105425754936
12673	OR7E91P	149.199959950952
12674	OR7G1	0
12675	OR7G2	0.00622177426339286
12676	OR7G3	0.013104525625
12677	OR8A1	0.320166538164682
12678	OR8B12	0.0219006245808532
