source	interaction	target
HSP90AA1	PPI>	NR3C1
YWHAE	PPI>	TBP
MAPK9	PPI>	H3F3A
TP53	PPI>	MDM4
YWHAZ	PPI>	PPP1CC
PIN1	PPI>	CDC25C
RPS6KB1	PPI>	XPO1
COPS2	PPI>	COPS3
IKBKB	PPI>	NFKB1
AKT1	PPI>	FANCA
PPM1A	PPI>	SMAD2
NR3C1	PPI>	CEBPA
TP73	PPI>	WT1
CREB1	PPI>	ABL1
CASP9	PPI>	ABL1
NR4A1	PPI>	RPS6KA1
IKBKB	PPI>	UBB
NR3C1	PPI>	TBP
CDKN1B	PPI>	COPS5
MAP2K1	PPI>	RPS6KA4
SMAD2	PPI>	JUN
REL	PPI>	NFKBIA
CHEK1	PPI>	MDM4
TNFSF11	PPI>	MAPK1
RAF1	PPI>	RRAS2
MAPK9	PPI>	SMAD3
MAP2K1	PPI>	ELK1
JUND	PPI>	COPS5
NR4A1	PPI>	YWHAZ
PRKCZ	PPI>	AKT1
PIN1	PPI>	PTPN1
MAPK8	PPI>	BCL2L11
MAP3K7	PPI>	CHUK
FLT1	PPI>	ATR
TSC22D3	PPI>	RELA
TNFSF11	PPI>	AKT1
ATF3	PPI>	TP53
AKT2	PPI>	RAB3D
PTEN	PPI>	CSNK2A2
SMAD3	PPI>	AKT1
GRB10	PPI>	AKT1
FSHR	PPI>	TOP1
STAT5A	PPI>	NR3C1
SMAD3	PPI>	MAPK14
CSNK2B	PPI>	ESR1
ATF7	PPI>	FOS
AKT1	PPI>	TCL1B
MAPK1	PPI>	MAPK14
MAPK8	PPI>	YWHAZ
JUND	PPI>	MAPK8
ESR1	PPI>	MAPK3
PRKDC	PPI>	HSP90AA1
MAPK1	PPI>	SMAD2
AKT1	PPI>	MTOR
RHEB	PPI>	RAF1
ATF2	PPI>	MAPKAPK5
MAP2K1	PPI>	GRB10
PRKDC	PPI>	CHUK
AKT1	PPI>	TSC2
MDM2	PPI>	TBP
PXN	PPI>	PTEN
RPS6KA1	PPI>	NR4A1
PRKCI	PPI>	NFKBIA
CHUK	PPI>	PIAS1
MAP3K5	PPI>	EIF2AK2
MAPK14	PPI>	SMAD3
NFKBIA	PPI>	TP53
NR3C1	PPI>	MAPK8
MAPK1	PPI>	PAK1
MAPK8	PPI>	RPS6KB1
