CACNA1F	CACNB1
CACNA1F	CACNB2
CACNA1F	CACNB3
CACNA1F	CACNB4
CACNA1F	CACNG1
CACNA1F	CACNG2
CACNA1F	CACNG3
CACNA1F	CACNG4
CACNA1F	CACNG5
CACNA1F	CACNG6
CACNA1F	CACNG7
CACNA1F	CACNG8
CACNA1F	RASGRF1
CACNA1F	RASGRF2
CACNA1F	RASGRP1
CACNA1F	RASGRP2
CACNA1F	RASGRP3
CACNA1F	RASGRP4
CACNA1G	CACNA1H
CACNA1G	CACNA1I
CACNA1G	CACNA1S
CACNA1G	CACNA2D1
CACNA1G	CACNA2D2
CACNA1G	CACNA2D3
CACNA1G	CACNA2D4
CACNA1G	CACNB1
CACNA1G	CACNB2
CACNA1G	CACNB3
CACNA1G	CACNB4
CACNA1G	CACNG1
CACNA1G	CACNG2
CACNA1G	CACNG3
CACNA1G	CACNG4
CACNA1G	CACNG5
CACNA1G	CACNG6
CACNA1G	CACNG7
CACNA1G	CACNG8
CACNA1G	RASGRF1
CACNA1G	RASGRF2
CACNA1G	RASGRP1
CACNA1G	RASGRP2
CACNA1G	RASGRP3
CACNA1G	RASGRP4
CACNA1H	CACNA1I
CACNA1H	CACNA1S
CACNA1H	CACNA2D1
CACNA1H	CACNA2D2
CACNA1H	CACNA2D3
CACNA1H	CACNA2D4
CACNA1H	CACNB1
CACNA1H	CACNB2
CACNA1H	CACNB3
CACNA1H	CACNB4
CACNA1H	CACNG1
CACNA1H	CACNG2
CACNA1H	CACNG3
CACNA1H	CACNG4
CACNA1H	CACNG5
CACNA1H	CACNG6
CACNA1H	CACNG7
CACNA1H	CACNG8
CACNA1H	RASGRF1
CACNA1H	RASGRF2
CACNA1H	RASGRP1
CACNA1H	RASGRP2
CACNA1H	RASGRP3
CACNA1H	RASGRP4
CACNA1I	CACNA1S
CACNA1I	CACNA2D1
CACNA1I	CACNA2D2
CACNA1I	CACNA2D3
CACNA1I	CACNA2D4
CACNA1I	CACNB1
CACNA1I	CACNB2
CACNA1I	CACNB3
CACNA1I	CACNB4
CACNA1I	CACNG1
CACNA1I	CACNG2
CACNA1I	CACNG3
CACNA1I	CACNG4
CACNA1I	CACNG5
CACNA1I	CACNG6
CACNA1I	CACNG7
CACNA1I	CACNG8
CACNA1I	RASGRF1
CACNA1I	RASGRF2
CACNA1I	RASGRP1
CACNA1I	RASGRP2
CACNA1I	RASGRP3
CACNA1I	RASGRP4
CACNA1S	CACNA2D1
CACNA1S	CACNA2D2
